Sample Date,IRON DISSOLVED,OXYGEN DISSOLVED (FIELD METER),PH (FIELD),TEMPERATURE WATER,TURBIDITY,ZINC DISSOLVED,Day_of_Year,Day
4/17/2019,0.06,12.45488885,8.17322808,-2.398795761,122.2838828,5.924076625,107,17
4/18/2019,0.06,12.45441263,8.173273169,-2.391866234,122.3813883,5.924144861,108,18
4/19/2019,0.06,12.45392453,8.173319334,-2.38481208,122.4778124,5.924173196,109,19
4/20/2019,0.06,12.45342455,8.173366574,-2.377633137,122.5731517,5.924161533,110,20
4/21/2019,0.06,12.45291266,8.173414892,-2.370329244,122.6674025,5.924109778,111,21
4/22/2019,0.06,12.45238885,8.173464291,-2.362900238,122.7605615,5.924017834,112,22
4/23/2019,0.06,12.45185309,8.173514771,-2.355345959,122.8526252,5.923885605,113,23
4/24/2019,0.06,12.45130537,8.173566335,-2.347666244,122.9435899,5.923712995,114,24
4/25/2019,0.06,12.45074567,8.173618983,-2.339860933,123.0334523,5.923499908,115,25
4/26/2019,0.06,12.45017396,8.173672719,-2.331929863,123.1222088,5.923246248,116,26
4/27/2019,0.06,12.44959024,8.173727544,-2.323872873,123.2098559,5.922951918,117,27
4/28/2019,0.06,12.44899448,8.173783459,-2.315689801,123.2963902,5.922616824,118,28
4/29/2019,0.06,12.44838667,8.173840466,-2.307380486,123.3818081,5.922240868,119,29
4/30/2019,0.06,12.44776678,8.173898568,-2.298944767,123.4661061,5.921823955,120,30
5/1/2019,0.06,12.44713479,8.173957765,-2.290382481,123.5492807,5.921365989,121,1
5/2/2019,0.06,12.44649069,8.17401806,-2.281693467,123.6313285,5.920866874,122,2
5/3/2019,0.06,12.44583446,8.174079455,-2.272877563,123.7122459,5.920326513,123,3
5/4/2019,0.06,12.44516608,8.174141951,-2.263934608,123.7920294,5.919744812,124,4
5/5/2019,0.06,12.44448553,8.17420555,-2.254864441,123.8706756,5.919121673,125,5
5/6/2019,0.06,12.44379279,8.174270253,-2.245666899,123.9481809,5.918457,126,6
5/7/2019,0.06,12.44308785,8.174336063,-2.236341821,124.0245418,5.917750698,127,7
5/8/2019,0.06,12.44237068,8.174402982,-2.226889045,124.0997549,5.917002671,128,8
5/9/2019,0.06,12.44164127,8.17447101,-2.217308411,124.1738166,5.916212823,129,9
5/10/2019,0.06,12.44089959,8.174540151,-2.207599755,124.2467234,5.915381057,130,10
5/11/2019,0.06,12.44014563,8.174610405,-2.197762918,124.3184719,5.914507278,131,11
5/12/2019,0.06,12.43937937,8.174681774,-2.187797736,124.3890585,5.913591389,132,12
5/13/2019,0.06,12.43860079,8.174754261,-2.177704049,124.4584797,5.912633295,133,13
5/14/2019,0.06,12.43780988,8.174827867,-2.167481695,124.5267321,5.911632899,134,14
5/15/2019,0.06,12.4370066,8.174902594,-2.157130512,124.5938121,5.910590106,135,15
5/16/2019,0.06,12.43619095,8.174978443,-2.146650338,124.6597163,5.909504819,136,16
5/17/2019,0.06,12.43536291,8.175055416,-2.136041013,124.724441,5.908376942,137,17
5/18/2019,0.06,12.43452245,8.175133516,-2.125302375,124.787983,5.90720638,138,18
5/19/2019,0.06,12.43366957,8.175212743,-2.114434261,124.8503385,5.905993037,139,19
5/20/2019,0.06,12.43280423,8.1752931,-2.103436511,124.9115042,5.904736816,140,20
5/21/2019,0.06,12.43192642,8.175374589,-2.092308963,124.9714765,5.903437621,141,21
5/22/2019,0.06,12.43103612,8.175457211,-2.081051454,125.030252,5.902095356,142,22
5/23/2019,0.06,12.43013332,8.175540967,-2.069663824,125.0878271,5.900709926,143,23
5/24/2019,0.06,12.42921799,8.175625861,-2.058145912,125.1441984,5.899281234,144,24
5/25/2019,0.06,12.42829012,8.175711893,-2.046497554,125.1993623,5.897809184,145,25
5/26/2019,0.06,12.42734968,8.175799065,-2.034718591,125.2533153,5.89629368,146,26
5/27/2019,0.06,12.42639666,8.17588738,-2.022808859,125.306054,5.894734627,147,27
5/28/2019,0.06,12.42543104,8.175976838,-2.010768198,125.3575748,5.893131928,148,28
5/29/2019,0.06,12.4244528,8.176067443,-1.998596447,125.4078743,5.891485486,149,29
5/30/2019,0.06,12.42346192,8.176159194,-1.986293442,125.4569489,5.889795207,150,30
5/31/2019,0.06,12.42245839,8.176252095,-1.973859024,125.5047952,5.888060995,151,31
6/1/2019,0.06,12.42144218,8.176346147,-1.96129303,125.5514096,5.886282752,152,1
6/2/2019,0.06,12.42041327,8.176441351,-1.948595298,125.5967886,5.884460383,153,2
6/3/2019,0.06,12.41937165,8.17653771,-1.935765668,125.6409288,5.882593792,154,3
6/4/2019,0.06,12.4183173,8.176635225,-1.922803977,125.6838266,5.880682884,155,4
6/5/2019,0.06,12.4172502,8.176733899,-1.909710063,125.7254786,5.878727561,156,5
6/6/2019,0.06,12.41617033,8.176833732,-1.896483767,125.7658812,5.876727728,157,6
6/7/2019,0.06,12.41507767,8.176934727,-1.883124924,125.805031,5.87468329,158,7
6/8/2019,0.06,12.4139722,8.177036886,-1.869633375,125.8429244,5.872594149,159,8
6/9/2019,0.06,12.41285391,8.17714021,-1.856008958,125.879558,5.87046021,160,9
6/10/2019,0.06,12.41172277,8.1772447,-1.84225151,125.9149282,5.868281377,161,10
6/11/2019,0.06,12.41057877,8.17735036,-1.828360871,125.9490316,5.866057553,162,11
6/12/2019,0.06,12.40942189,8.17745719,-1.814336878,125.9818646,5.863788644,163,12
6/13/2019,0.06,12.40825211,8.177565192,-1.800179371,126.0134238,5.861474552,164,13
6/14/2019,0.06,12.4070694,8.177674369,-1.785888187,126.0437056,5.859115182,165,14
6/15/2019,0.06,12.40587376,8.177784721,-1.771463165,126.0727066,5.856710438,166,15
6/16/2019,0.06,12.40466516,8.177896251,-1.756904144,126.1004232,5.854260224,167,16
6/17/2019,0.06,12.40344358,8.17800896,-1.742210961,126.126852,5.851764443,168,17
6/18/2019,0.06,12.40220901,8.178122851,-1.727383455,126.1519894,5.849223,169,18
6/19/2019,0.06,12.40096143,8.178237925,-1.712421465,126.175832,5.846635799,170,19
6/20/2019,0.06,12.39970081,8.178354183,-1.69732483,126.1983762,5.844002743,171,20
6/21/2019,0.06,12.39842714,8.178471628,-1.682093386,126.2196186,5.841323737,172,21
6/22/2019,0.06,12.3971404,8.178590261,-1.666726973,126.2395556,5.838598684,173,22
6/23/2019,0.06,12.39584058,8.178710084,-1.65122543,126.2581838,5.83582749,174,23
6/24/2019,0.06,12.39452764,8.1788311,-1.635588594,126.2754997,5.833010056,175,24
6/25/2019,0.06,12.39320158,8.178953309,-1.619816304,126.2914997,5.830146288,176,25
6/26/2019,0.06,12.39186238,8.179076713,-1.603908399,126.3061804,5.82723609,177,26
6/27/2019,0.06,12.39051001,8.179201314,-1.587864716,126.3195382,5.824279365,178,27
6/28/2019,0.06,12.38914446,8.179327115,-1.571685095,126.3315697,5.821276018,179,28
6/29/2019,0.06,12.3877657,8.179454116,-1.555369374,126.3422713,5.818225952,180,29
6/30/2019,0.06,12.38637373,8.17958232,-1.53891739,126.3516396,5.815129071,181,30
7/1/2019,0.06,12.38496852,8.179711728,-1.522328983,126.3596711,5.81198528,182,1
7/2/2019,0.06,12.38355005,8.179842343,-1.505603991,126.3663622,5.808794482,183,2
7/3/2019,0.06,12.3821183,8.179974165,-1.488742253,126.3717095,5.805556581,184,3
7/4/2019,0.06,12.38067326,8.180107197,-1.471743606,126.3757094,5.802271482,185,4
7/5/2019,0.06,12.37921491,8.18024144,-1.454607889,126.3783585,5.798939088,186,5
7/6/2019,0.06,12.37774322,8.180376896,-1.437334941,126.3796533,5.795559303,187,6
7/7/2019,0.06,12.37625818,8.180513568,-1.419924599,126.3795902,5.792132032,188,7
7/8/2019,0.06,12.37475977,8.180651456,-1.402376703,126.3781658,5.788657178,189,8
7/9/2019,0.06,12.37324798,8.180790563,-1.384691091,126.3753765,5.785134645,190,9
7/10/2019,0.06,12.37172277,8.18093089,-1.366867601,126.3712189,5.781564337,191,10
7/11/2019,0.06,12.37018414,8.181072439,-1.348906072,126.3656895,5.777946158,192,11
7/12/2019,0.06,12.36863206,8.181215212,-1.330806341,126.3587847,5.774280013,193,12
7/13/2019,0.06,12.36706652,8.181359211,-1.312568248,126.3505011,5.770565804,194,13
7/14/2019,0.06,12.3654875,8.181504437,-1.294191631,126.3408352,5.766803437,195,14
7/15/2019,0.06,12.36389497,8.181650892,-1.275676328,126.3297834,5.762992814,196,15
7/16/2019,0.06,12.36228892,8.181798578,-1.257022177,126.3173423,5.759133841,197,16
7/17/2019,0.06,12.36066934,8.181947497,-1.238229018,126.3035084,5.755226421,198,17
7/18/2019,0.06,12.3590362,8.182097651,-1.219296688,126.2882781,5.751270457,199,18
7/19/2019,0.06,12.35738948,8.182249041,-1.200225026,126.271648,5.747265855,200,19
7/20/2019,0.06,12.35572916,8.182401669,-1.18101387,126.2536146,5.743212518,201,20
7/21/2019,0.06,12.35405523,8.182555537,-1.161663059,126.2341744,5.739110349,202,21
7/22/2019,0.06,12.35236767,8.182710647,-1.14217243,126.2133238,5.734959253,203,22
7/23/2019,0.06,12.35066646,8.182867,-1.122541824,126.1910593,5.730759135,204,23
7/24/2019,0.06,12.34895158,8.183024598,-1.102771077,126.1673776,5.726509897,205,24
7/25/2019,0.06,12.347223,8.183183443,-1.082860029,126.142275,5.722211444,206,25
7/26/2019,0.06,12.34548072,8.183343537,-1.062808517,126.1157481,5.717863679,207,26
7/27/2019,0.06,12.34372472,8.183504881,-1.04261638,126.0877934,5.713466508,208,27
7/28/2019,0.06,12.34195496,8.183667478,-1.022283457,126.0584073,5.709019833,209,28
7/29/2019,0.06,12.34017145,8.183831329,-1.001809586,126.0275864,5.704523559,210,29
7/30/2019,0.06,12.33837415,8.183996436,-0.981194605,125.9953272,5.69997759,211,30
7/31/2019,0.06,12.33656304,8.1841628,-0.960438353,125.9616262,5.695381829,212,31
8/1/2019,0.06,12.33473812,8.184330424,-0.939540668,125.9264798,5.690736181,213,1
8/2/2019,0.06,12.33289936,8.184499309,-0.918501389,125.8898846,5.68604055,214,2
8/3/2019,0.06,12.33104674,8.184669457,-0.897320353,125.8518371,5.681294839,215,3
8/4/2019,0.06,12.32918024,8.18484087,-0.8759974,125.8123337,5.676498953,216,4
8/5/2019,0.06,12.32729985,8.185013549,-0.854532368,125.7713711,5.671652795,217,5
8/6/2019,0.06,12.32540554,8.185187497,-0.832925095,125.7289456,5.66675627,218,6
8/7/2019,0.06,12.3234973,8.185362715,-0.81117542,125.6850537,5.661809282,219,7
8/8/2019,0.06,12.32157511,8.185539204,-0.78928318,125.6396921,5.656811734,220,8
8/9/2019,0.06,12.31963895,8.185716968,-0.767248215,125.5928571,5.65176353,221,9
8/10/2019,0.06,12.3176888,8.185896006,-0.745070363,125.5445454,5.646664575,222,10
8/11/2019,0.06,12.31572464,8.186076322,-0.722749462,125.4947533,5.641514773,223,11
8/12/2019,0.06,12.31374645,8.186257917,-0.700285351,125.4434773,5.636314026,224,12
8/13/2019,0.06,12.31175422,8.186440793,-0.677677868,125.3907141,5.63106224,225,13
8/14/2019,0.06,12.30974792,8.186624951,-0.654926851,125.33646,5.625759319,226,14
8/15/2019,0.06,12.30772754,8.186810393,-0.632032139,125.2807117,5.620405166,227,15
8/16/2019,0.06,12.30569306,8.186997122,-0.60899357,125.2234655,5.614999685,228,16
8/17/2019,0.06,12.30364446,8.187185138,-0.585810984,125.1647179,5.60954278,229,17
8/18/2019,0.06,12.30158171,8.187374444,-0.562484217,125.1044656,5.604034356,230,18
8/19/2019,0.06,12.29950481,8.187565042,-0.539013109,125.0427049,5.598474316,231,19
8/20/2019,0.06,12.29741374,8.187756932,-0.515397497,124.9794325,5.592862564,232,20
8/21/2019,0.06,12.29530846,8.187950118,-0.491637221,124.9146447,5.587199004,233,21
8/22/2019,0.06,12.29318897,8.188144601,-0.467732119,124.8483381,5.581483541,234,22
8/23/2019,0.06,12.29105525,8.188340381,-0.443682029,124.7805092,5.575716077,235,23
8/24/2019,0.06,12.28890728,8.188537463,-0.419486789,124.7111544,5.569896518,236,24
8/25/2019,0.06,12.28674503,8.188735846,-0.395146238,124.6402704,5.564024767,237,25
8/26/2019,0.06,12.2845685,8.188935533,-0.370660215,124.5678535,5.558100728,238,26
8/27/2019,0.06,12.28237765,8.189136526,-0.346028557,124.4939004,5.552124305,239,27
8/28/2019,0.06,12.28017248,8.189338827,-0.321251104,124.4184074,5.546095402,240,28
8/29/2019,0.06,12.27795297,8.189542436,-0.296327693,124.3413711,5.540013923,241,29
8/30/2019,0.06,12.27571909,8.189747356,-0.271258164,124.262788,5.533879772,242,30
8/31/2019,0.06,12.27347082,8.18995359,-0.246042353,124.1826545,5.527692853,243,31
9/1/2019,0.06,12.27120816,8.190161137,-0.220680101,124.1009673,5.52145307,244,1
9/2/2019,0.06,12.26893107,8.190370002,-0.195171244,124.0177228,5.515160327,245,2
9/3/2019,0.06,12.26663954,8.190580184,-0.169515623,123.9329174,5.508814527,246,3
9/4/2019,0.06,12.26433355,8.190791686,-0.143713074,123.8465478,5.502415576,247,4
9/5/2019,0.06,12.26201309,8.191004509,-0.117763437,123.7586103,5.495963376,248,5
9/6/2019,0.06,12.25967813,8.191218656,-0.09166655,123.6691015,5.489457833,249,6
9/7/2019,0.06,12.25732866,8.191434129,-0.06542225,123.5780179,5.482898849,250,7
9/8/2019,0.06,12.25496465,8.191650928,-0.039030378,123.485356,5.476286329,251,8
9/9/2019,0.06,12.25258609,8.191869056,-0.012490771,123.3911123,5.469620176,252,9
9/10/2019,0.06,12.25019296,8.192088515,0.014196733,123.2952833,5.462900296,253,10
9/11/2019,0.06,12.24778524,8.192309305,0.041032295,123.1978655,5.456126591,254,11
9/12/2019,0.06,12.24536291,8.19253143,0.068016077,123.0988554,5.449298965,255,12
9/13/2019,0.06,12.24292595,8.192754891,0.09514824,122.9982495,5.442417324,256,13
9/14/2019,0.06,12.24047434,8.192979689,0.122428945,122.8960442,5.43548157,257,14
9/15/2019,0.06,12.23800808,8.193205827,0.149858356,122.7922362,5.428491607,258,15
9/16/2019,0.06,12.23552712,8.193433306,0.177436632,122.6868219,5.42144734,259,16
9/17/2019,0.06,12.23303147,8.193662128,0.205163936,122.5797977,5.414348673,260,17
9/18/2019,0.06,12.23052109,8.193892295,0.233040429,122.4711603,5.407195509,261,18
9/19/2019,0.06,12.22799598,8.194123808,0.261066273,122.3609061,5.399987753,262,19
9/20/2019,0.06,12.2254561,8.19435667,0.28924163,122.2490315,5.392725309,263,20
9/21/2019,0.06,12.22290145,8.194590882,0.31756666,122.1355332,5.385408079,264,21
9/22/2019,0.06,12.220332,8.194826445,0.346041526,122.0204075,5.37803597,265,22
9/23/2019,0.06,12.21774773,8.195063362,0.374666389,121.9036511,5.370608883,266,23
9/24/2019,0.06,12.21514864,8.195301635,0.403441411,121.7852603,5.363126724,267,24
9/25/2019,0.06,12.21253469,8.195541265,0.432366754,121.6652318,5.355589397,268,25
9/26/2019,0.06,12.20990586,8.195782254,0.461442578,121.5435619,5.347996805,269,26
9/27/2019,0.06,12.20726215,8.196024603,0.490669046,121.4202473,5.340348852,270,27
9/28/2019,0.06,12.20460353,8.196268315,0.52004632,121.2952844,5.332645442,271,28
9/29/2019,0.06,12.20192998,8.196513391,0.549574559,121.1686696,5.32488648,272,29
9/30/2019,0.06,12.19924149,8.196759834,0.579253928,121.0403996,5.317071869,273,30
10/1/2019,0.06,12.19653802,8.197007644,0.609084586,120.9104708,5.309201513,274,1
10/2/2019,0.06,12.19381958,8.197256824,0.639066696,120.7788796,5.301275317,275,2
10/3/2019,0.06,12.19108613,8.197507375,0.669200419,120.6456227,5.293293183,276,3
10/4/2019,0.06,12.18833766,8.1977593,0.699485916,120.5106965,5.285255017,277,4
10/5/2019,0.06,12.18557415,8.198012599,0.72992335,120.3740975,5.277160722,278,5
10/6/2019,0.06,12.18279559,8.198267276,0.760512882,120.2358222,5.269010202,279,6
10/7/2019,0.06,12.18000194,8.19852333,0.791254673,120.0958671,5.260803361,280,7
10/8/2019,0.06,12.1771932,8.198780765,0.822148885,119.9542287,5.252540103,281,8
10/9/2019,0.06,12.17436934,8.199039583,0.85319568,119.8109035,5.244220333,282,9
10/10/2019,0.06,12.17153035,8.199299784,0.884395219,119.6658881,5.235843953,283,10
10/11/2019,0.06,12.1686762,8.19956137,0.915747664,119.5191788,5.227410868,284,11
10/12/2019,0.06,12.16580689,8.199824344,0.947253177,119.3707722,5.218920983,285,12
10/13/2019,0.06,12.16292238,8.200088708,0.978911919,119.2206649,5.2103742,286,13
10/14/2019,0.06,12.16002266,8.200354462,1.010724051,119.0688532,5.201770424,287,14
10/15/2019,0.06,12.15710772,8.200621609,1.042689735,118.9153338,5.193109559,288,15
10/16/2019,0.06,12.15417753,8.20089015,1.074809133,118.7601031,5.184391509,289,16
10/17/2019,0.06,12.15123207,8.201160088,1.107082407,118.6031576,5.175616178,290,17
10/18/2019,0.06,12.14827133,8.201431424,1.139509718,118.4444938,5.16678347,291,18
10/19/2019,0.06,12.14529529,8.201704159,1.172091227,118.2841082,5.157893289,292,19
10/20/2019,0.06,12.14230392,8.201978297,1.204827096,118.1219974,5.148945538,293,20
10/21/2019,0.06,12.13929721,8.202253838,1.237717487,117.9581577,5.139940122,294,21
10/22/2019,0.06,12.13627515,8.202530783,1.270762562,117.7925858,5.130876945,295,22
10/23/2019,0.06,12.13323771,8.202809136,1.303962481,117.6252781,5.121755911,296,23
10/24/2019,0.06,12.13018487,8.203088898,1.337317407,117.4562311,5.112576923,297,24
10/25/2019,0.06,12.12711661,8.20337007,1.370827501,117.2854413,5.103339886,298,25
10/26/2019,0.06,12.12403292,8.203652655,1.404492925,117.1129052,5.094044704,299,26
10/27/2019,0.06,12.12093378,8.203936653,1.43831384,116.9386193,5.08469128,300,27
10/28/2019,0.06,12.11781916,8.204222068,1.472290408,116.7625802,5.075279519,301,28
10/29/2019,0.06,12.11468906,8.2045089,1.506422791,116.5847843,5.065809324,302,29
10/30/2019,0.06,12.11154344,8.204797151,1.54071115,116.405228,5.0562806,303,30
10/31/2019,0.06,12.1083823,8.205086824,1.575155646,116.2239081,5.046693251,304,31
11/1/2019,0.06,12.10520561,8.205377919,1.609756442,116.0408208,5.03704718,305,1
11/2/2019,0.06,12.10201335,8.205670439,1.644513698,115.8559627,5.027342292,306,2
11/3/2019,0.06,12.09880551,8.205964386,1.679427577,115.6693304,5.01757849,307,3
11/4/2019,0.06,12.09558207,8.206259761,1.71449824,115.4809203,5.007755678,308,4
11/5/2019,0.06,12.092343,8.206556567,1.749725849,115.2907289,4.997873761,309,5
11/6/2019,0.06,12.08908829,8.206854804,1.785110565,115.0987527,4.987932643,310,6
11/7/2019,0.06,12.08581793,8.207154474,1.820652549,114.9049883,4.977932226,311,7
11/8/2019,0.06,12.08253188,8.20745558,1.856351964,114.7094321,4.967872417,312,8
11/9/2019,0.06,12.07923014,8.207758124,1.892208972,114.5120806,4.957753117,313,9
11/10/2019,0.06,12.07591268,8.208062106,1.928223732,114.3129303,4.947574232,314,10
11/11/2019,0.06,12.07257949,8.208367529,1.964396408,114.1119777,4.937335665,315,11
11/12/2019,0.06,12.06923055,8.208674394,2.000727161,113.9092194,4.92703732,316,12
11/13/2019,0.06,12.06586583,8.208982704,2.037216152,113.7046518,4.916679102,317,13
11/14/2019,0.06,12.06248532,8.20929246,2.073863543,113.4982714,4.906260913,318,14
11/15/2019,0.06,12.059089,8.209603664,2.110669496,113.2900748,4.895782659,319,15
11/16/2019,0.06,12.05567685,8.209916317,2.147634171,113.0800583,4.885244243,320,16
11/17/2019,0.06,12.05224886,8.210230422,2.184757732,112.8682186,4.87464557,321,17
11/18/2019,0.06,12.048805,8.21054598,2.222040339,112.6545521,4.863986542,322,18
11/19/2019,0.06,12.04534526,8.210862993,2.259482154,112.4390554,4.853267064,323,19
11/20/2019,0.06,12.04186961,8.211181462,2.297083338,112.2217249,4.842487041,324,20
11/21/2019,0.06,12.03837804,8.21150139,2.334844053,112.0025571,4.831646376,325,21
11/22/2019,0.06,12.03487053,8.211822779,2.372764461,111.7815485,4.820744972,326,22
11/23/2019,0.06,12.03134705,8.212145629,2.410844724,111.5586957,4.809782735,327,23
11/24/2019,0.06,12.0278076,8.212469944,2.449085002,111.3339951,4.798759568,328,24
11/25/2019,0.06,12.02425216,8.212795724,2.487485458,111.1074432,4.787675374,329,25
11/26/2019,0.06,12.02068069,8.213122971,2.526046252,110.8790366,4.776530059,330,26
11/27/2019,0.06,12.0170932,8.213451687,2.564767548,110.6487717,4.765323525,331,27
11/28/2019,0.06,12.01348964,8.213781875,2.603649506,110.416645,4.754055677,332,28
11/29/2019,0.06,12.00987002,8.214113535,2.642692287,110.182653,4.74272642,333,29
11/30/2019,0.06,12.00623431,8.21444667,2.681896054,109.9467923,4.731335656,334,30
12/1/2019,0.06,12.00258248,8.214781281,2.721260968,109.7090594,4.719883289,335,1
12/2/2019,0.06,11.99891453,8.21511737,2.760787191,109.4694506,4.708369225,336,2
12/3/2019,0.06,11.99523042,8.215454939,2.800474884,109.2279626,4.696793367,337,3
12/4/2019,0.06,11.99153016,8.21579399,2.840324208,108.9845918,4.685155618,338,4
12/5/2019,0.06,11.9878137,8.216134524,2.880335326,108.7393348,4.673455883,339,5
12/6/2019,0.06,11.98408105,8.216476543,2.920508399,108.492188,4.661694065,340,6
12/7/2019,0.06,11.98033217,8.216820049,2.960843589,108.2431479,4.649870069,341,7
12/8/2019,0.06,11.97656705,8.217165044,3.001341057,107.9922111,4.637983799,342,8
12/9/2019,0.06,11.97278567,8.217511529,3.042000964,107.739374,4.626035159,343,9
12/10/2019,0.06,11.96898801,8.217859507,3.082823473,107.4846331,4.614024052,344,10
12/11/2019,0.06,11.96517405,8.218208978,3.123808745,107.227985,4.601950383,345,11
12/12/2019,0.06,11.96134378,8.218559946,3.164956941,106.9694261,4.589814055,346,12
12/13/2019,0.06,11.95749717,8.218912411,3.206268224,106.708953,4.577614973,347,13
12/14/2019,0.06,11.95363421,8.219266376,3.247742754,106.4465621,4.565353041,348,14
12/15/2019,0.06,11.94975488,8.219621842,3.289380693,106.1822499,4.553028161,349,15
12/16/2019,0.06,11.94585915,8.21997881,3.331182204,105.916013,4.54064024,350,16
12/17/2019,0.06,11.94194701,8.220337284,3.373147447,105.6478478,4.52818918,351,17
12/18/2019,0.06,11.93801845,8.220697264,3.415276584,105.3777509,4.515674885,352,18
12/19/2019,0.06,11.93407344,8.221058752,3.457569776,105.1057187,4.503097259,353,19
12/20/2019,0.06,11.93011196,8.22142175,3.500027186,104.8317478,4.490456208,354,20
12/21/2019,0.06,11.92613399,8.22178626,3.542648975,104.5558346,4.477751633,355,21
12/22/2019,0.06,11.92213952,8.222152284,3.585435304,104.2779756,4.46498344,356,22
12/23/2019,0.06,11.91812853,8.222519823,3.628386336,103.9981674,4.452151532,357,23
12/24/2019,0.06,11.914101,8.22288888,3.67150223,103.7164064,4.439255813,358,24
12/25/2019,0.06,11.91005691,8.223259455,3.714783151,103.4326892,4.426296187,359,25
12/26/2019,0.06,11.90599624,8.223631551,3.758229258,103.1470122,4.413272559,360,26
12/27/2019,0.06,11.90191897,8.224005169,3.801840713,102.859372,4.400184832,361,27
12/28/2019,0.06,11.89782508,8.224380312,3.845617678,102.569765,4.38703291,362,28
12/29/2019,0.06,11.89371456,8.224756981,3.889560315,102.2781877,4.373816698,363,29
12/30/2019,0.06,11.88958738,8.225135178,3.933668785,101.9846367,4.360536098,364,30
12/31/2019,0.06,11.88544353,8.225514904,3.97794325,101.6891085,4.347191016,365,31
1/1/2020,0.06,11.88128299,8.225896162,4.022383872,101.3915995,4.333781355,1,1
1/2/2020,0.06,11.87710574,8.226278953,4.066990811,101.0921062,4.320307019,2,2
1/3/2020,0.06,11.87291176,8.226663279,4.11176423,100.7906252,4.306767911,3,3
1/4/2020,0.06,11.86870103,8.227049141,4.156704289,100.487153,4.293163937,4,4
1/5/2020,0.06,11.86447354,8.227436542,4.201811152,100.181686,4.279495,5,5
1/6/2020,0.06,11.86022926,8.227825484,4.247084979,99.87422071,4.265761004,6,6
1/7/2020,0.06,11.85596817,8.228215967,4.292525932,99.56475371,4.251961853,7,7
1/8/2020,0.06,11.85169027,8.228607994,4.338134172,99.25328147,4.238097451,8,8
1/9/2020,0.06,11.84739552,8.229001567,4.383909862,98.93980047,4.224167701,9,9
1/10/2020,0.06,11.84308391,8.229396687,4.429853162,98.62430723,4.210172509,10,10
1/11/2020,0.06,11.83875542,8.229793357,4.475964235,98.30679824,4.196111777,11,11
1/12/2020,0.06,11.83441003,8.230191577,4.522243241,97.98727001,4.181985411,12,12
1/13/2020,0.06,11.83004773,8.23059135,4.568690343,97.66571903,4.167793313,13,13
1/14/2020,0.06,11.82566849,8.230992678,4.615305702,97.3421418,4.153535388,14,14
1/15/2020,0.06,11.82127229,8.231395562,4.662089479,97.01653483,4.139211539,15,15
1/16/2020,0.06,11.81685912,8.231800004,4.709041837,96.68889462,4.124821672,16,16
1/17/2020,0.06,11.81242897,8.232206006,4.756162937,96.35921766,4.110365689,17,17
1/18/2020,0.06,11.8079818,8.232613569,4.80345294,96.02750046,4.095843495,18,18
1/19/2020,0.06,11.8035176,8.233022696,4.850912008,95.69373952,4.081254993,19,19
1/20/2020,0.06,11.79903635,8.233433388,4.898540302,95.35793133,4.066600089,20,20
1/21/2020,0.06,11.79453803,8.233845647,4.946337985,95.0200724,4.051878684,21,21
1/22/2020,0.06,11.79002263,8.234259474,4.994305218,94.68015923,4.037090685,22,22
1/23/2020,0.06,11.78549013,8.234674872,5.042442162,94.33818832,4.022235994,23,23
1/24/2020,0.06,11.7809405,8.235091843,5.090748979,93.99415617,4.007314515,24,24
1/25/2020,0.06,11.77637373,8.235510387,5.13922583,93.64805928,3.992326154,25,25
1/26/2020,0.06,11.7717898,8.235930508,5.187872878,93.29989415,3.977270812,26,26
1/27/2020,0.06,11.76718869,8.236352206,5.236690284,92.94965729,3.962148395,27,27
1/28/2020,0.06,11.76257038,8.236775483,5.285678208,92.59734518,3.946958807,28,28
1/29/2020,0.06,11.75793486,8.237200341,5.334836814,92.24295434,3.931701951,29,29
1/30/2020,0.06,11.7532821,8.237626783,5.384166262,91.88648125,3.916377731,30,30
1/31/2020,0.06,11.74861208,8.238054809,5.433666715,91.52792244,3.900986052,31,31
2/1/2020,0.06,11.74392479,8.238484421,5.483338333,91.16727438,3.885526818,32,1
2/2/2020,0.06,11.73922021,8.238915622,5.533181278,90.80453359,3.869999931,33,2
2/3/2020,0.06,11.73449832,8.239348413,5.583195713,90.43969656,3.854405297,34,3
2/4/2020,0.06,11.72975909,8.239782796,5.633381797,90.0727598,3.838742819,35,4
2/5/2020,0.06,11.72500252,8.240218773,5.683739694,89.70371981,3.823012402,36,5
2/6/2020,0.06,11.72022858,8.240656344,5.734269565,89.33257308,3.807213949,37,6
2/7/2020,0.06,11.71543726,8.241095513,5.784971571,88.95931612,3.791347364,38,7
2/8/2020,0.06,11.71062853,8.241536281,5.835845873,88.58394542,3.775412551,39,8
2/9/2020,0.06,11.70580238,8.24197865,5.886892634,88.20645749,3.759409414,40,9
2/10/2020,0.06,11.70095879,8.242422621,5.938112015,87.82684883,3.743337858,41,10
2/11/2020,0.06,11.69609773,8.242868196,5.989504178,87.44511594,3.727197786,42,11
2/12/2020,0.06,11.69121919,8.243315378,6.041069284,87.06125532,3.710989102,43,12
2/13/2020,0.06,11.68632316,8.243764167,6.092807495,86.67526346,3.69471171,44,13
2/14/2020,0.06,11.68140961,8.244214566,6.144718972,86.28713688,3.678365514,45,14
2/15/2020,0.06,11.67647852,8.244666576,6.196803877,85.89687207,3.661950418,46,15
2/16/2020,0.06,11.67152988,8.2451202,6.249062372,85.50446552,3.645466326,47,16
